Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
60,7957,f3h4,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,10,0,0,-3,0,0,3,9,1,0,0,0,1,0,0,0,0,-1,0,0,0,1,-9,0,0,0,0,0,0,0,0,-1,-1,0,5,0,0,0,-1,-10,0,-5,0,0,0,0,0,0,-5
61,7957,f5e5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,10,0,0,-3,0,0,0,9,1,0,0,0,1,0,0,0,3,-1,0,0,0,1,-9,0,0,0,0,0,0,0,0,-1,-1,0,5,0,0,0,-1,-10,0,-5,0,0,0,0,0,0,-5
62,7957,e7e5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,10,0,0,-3,0,0,0,9,1,0,0,0,1,0,0,0,3,-1,0,0,0,-9,0,0,0,0,0,0,0,0,0,-1,-1,0,5,0,0,0,-1,-10,0,-5,0,0,0,0,0,0,-5
95,7965,c6a5,0-1,0,0,0,0,0,0,0,5,0,1,0,0,0,10,0,0,1,0,3,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-3,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7965,f2e2,0-1,0,0,0,0,0,0,0,5,0,1,0,0,0,10,0,0,1,0,3,0,1,0,0,0,0,0,0,1,-1,0,0,0,-3,0,0,-1,0,0,0,0,-1,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7965,a5c4,0-1,0,0,0,0,0,0,0,5,0,1,0,0,10,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,-1,0,0,0,-3,0,0,-1,0,0,0,0,-1,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7965,c3d1,0-1,0,0,0,0,0,0,0,5,0,1,0,0,10,0,0,0,1,0,3,0,1,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7965,e6d6,0-1,0,0,0,3,0,0,0,5,0,1,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,8078,e2d1,1-0,0,0,0,0,0,0,10,5,1,0,0,0,9,1,0,0,0,1,-3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-10,-5
61,8078,c6h1,1-0,0,0,0,9,0,0,10,5,1,0,0,0,0,1,0,0,0,1,-3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-10,-5
62,8078,g1h1,1-0,0,0,0,9,0,0,10,-9,1,0,0,0,0,1,0,0,0,1,-3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-10,-5
34,8103,g5f6,1-0,5,0,10,5,0,0,0,0,1,1,1,0,3,0,0,0,0,0,3,0,0,0,0,3,0,-3,0,0,1,3,0,1,0,0,0,0,0,-1,1,-1,0,0,-1,0,0,0,-3,0,-1,-1,0,-5,-3,0,-1,0,-5,0,-10,0,0,0,0,0
86,8216,a6a7,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,-3,0,-3,1,0,0,-10,0,-1,-1,0,-1,0,5,0,0,0,0,0,0,-1,-5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-5
