Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
71,14265,c8d7,0-1,0,0,0,0,0,5,0,0,1,1,0,0,0,0,1,10,0,0,0,0,0,0,3,0,0,0,0,0,-3,0,-5,1,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-5,0,-10,0,0,0,0,0
72,14265,f1f2,0-1,0,0,0,0,0,5,0,0,1,1,0,0,0,0,1,10,0,0,0,0,0,0,3,0,0,0,0,0,-3,0,-5,1,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,-10,0,-1,0,0,-5,0,0,0,0,0,0,0
73,14265,d2d3,0-1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,10,0,0,0,0,0,0,3,0,0,0,0,0,-3,0,-5,1,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,-10,0,-1,0,0,-5,0,0,0,0,0,0,0
87,14307,e7d7,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-10,0,0,0,0,0,0,0,0,-3,0,-5
88,14307,g3g4,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-10,0,0,0,0,0,0,0,0,0,-3,0,-5
89,14307,b7b5,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-10,0,0,0,0,0,0,0,0,0,-3,0,-5
90,14307,g4g5,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,-1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-10,0,0,0,0,0,0,0,0,0,-3,0,-5
78,14426,b6b7,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5,0,-3,0,0,0,0,0,0,0,10,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-10,0,-1,0,5,0,0,0,0,0,0
79,14426,b4b5,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5,0,-3,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-10,0,-1,0,5,0,0,0,0,0,0
80,14426,d5c4,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,0,0,0,0,0,-5,0,10,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-10,0,-1,0,5,0,0,0,0,0,0
